Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
43028,782.027,301.8236234,182.6130415,1.652804317,0.796200926,43603,234.0618532,0.794695626,0.986812834,0.884132853,0.775492159,0.007014586,0.001564918,0.601388088,0.993976828,SIRA
34948,690.695,258.6661644,172.8195153,1.496741638,0.74405535,35251,210.9435365,0.7189763,0.991404499,0.920575827,0.815504947,0.007401458,0.002019312,0.665048318,0.995405508,DERMASON
42406,773.906,291.3163606,185.6808184,1.568909288,0.770545099,42948,232.3639304,0.790139559,0.987380088,0.889735145,0.797634331,0.006869697,0.001715271,0.636220526,0.998172292,SIRA
35122,679.818,231.7962315,193.1433259,1.200125505,0.552902155,35481,211.4680101,0.784393425,0.989881909,0.955000906,0.912301329,0.006599745,0.002820072,0.832293715,0.998856915,SEKER
35414,680.978,237.1379832,190.3678563,1.245682899,0.596285403,35729,212.3452501,0.764749071,0.991183632,0.959662852,0.895450181,0.006696165,0.002655655,0.801831027,0.998827199,SEKER
44199,790.599,301.6205366,187.0068095,1.612885314,0.784596369,44564,237.2254511,0.695981482,0.991809532,0.888607115,0.786502981,0.006824148,0.001610756,0.618586938,0.997709788,SIRA
26653,606.282,224.1766326,152.2279738,1.472637564,0.734088592,27108,184.2163228,0.701099537,0.983215287,0.91118511,0.82174632,0.008410934,0.002365784,0.675267014,0.994423571,DERMASON
23940,658.923,222.7984458,137.9285401,1.615317944,0.785333312,24923,174.5891025,0.701476793,0.96055852,0.69289061,0.783619032,0.009306535,0.00216465,0.614058787,0.991900178,DERMASON
43144,765.795,258.0336328,213.190144,1.210345037,0.563361258,43652,234.3771467,0.752240471,0.988362503,0.924496387,0.908320145,0.005980754,0.002511259,0.825045486,0.998589709,SEKER
42622,766.745,286.9479389,189.6855253,1.512756118,0.750346182,43107,232.9549653,0.772137681,0.988748927,0.9110491,0.81183704,0.00673239,0.00180395,0.65907938,0.997026364,SIRA
34820,689.737,258.0894787,172.3748462,1.497257195,0.744261863,35170,210.5568829,0.706646372,0.990048337,0.919753784,0.815829006,0.007412105,0.002025433,0.665576967,0.996539903,DERMASON
43991,781.199,284.1605096,198.401177,1.432252136,0.715901698,44490,236.6666027,0.830614403,0.988783996,0.905837595,0.832862395,0.006459515,0.001917223,0.69365977,0.993495687,SIRA
34146,789.379,247.6608668,176.137973,1.406061752,0.702983339,34931,208.5090825,0.762664165,0.977527125,0.688618305,0.841913723,0.007252998,0.002247852,0.708818718,0.996642888,SIRA
37086,731.802,266.812781,177.87066,1.500038179,0.745371169,37595,217.3001651,0.722079439,0.986460966,0.870227241,0.81442937,0.007194434,0.001952496,0.663295199,0.994968122,SIRA
27948,631.844,237.8532117,149.9074151,1.586667421,0.776390795,28296,188.6385401,0.689257177,0.987701442,0.879712711,0.793088051,0.008510563,0.002076939,0.628988656,0.997995809,DERMASON
30925,648.757,233.8083006,168.5379707,1.387273738,0.693103304,31292,198.4311793,0.753092733,0.988271763,0.923326837,0.848691765,0.007560495,0.002419524,0.720277712,0.999222354,DERMASON
30839,651.896,235.4711585,167.5562216,1.405326262,0.702606569,31190,198.1550764,0.792552235,0.988746393,0.911913234,0.841525891,0.007635499,0.002362039,0.708165825,0.995204032,DERMASON
41451,757.604,282.6748516,187.2938924,1.509258246,0.748993688,41897,229.7325671,0.718637309,0.989354846,0.907528679,0.812709605,0.006819494,0.001835158,0.660496902,0.996860397,DERMASON
25625,595.454,217.114084,150.8703958,1.439076784,0.719116091,25960,180.6287998,0.746127417,0.987095532,0.908191231,0.831953398,0.008472745,0.002503801,0.692146456,0.996051896,DERMASON
43237,782.105,289.9508009,191.4778232,1.514278761,0.750931248,44029,234.6296192,0.712259489,0.982011856,0.888250155,0.809204936,0.00670608,0.00177371,0.654812628,0.991568855,SIRA
42836,755.253,272.4929436,200.8134071,1.35694597,0.67594833,43192,233.5390527,0.722970464,0.991757733,0.943699784,0.85704624,0.006361307,0.002117109,0.734528257,0.996715159,SEKER
40393,741.285,275.6375479,186.9476224,1.474410556,0.734843099,40818,226.7817562,0.73207554,0.989587927,0.923731065,0.822753496,0.006823894,0.001928817,0.676923315,0.998062882,DERMASON
25319,590.337,220.5364099,146.8189422,1.502097799,0.746187706,25664,179.5470747,0.711847728,0.986557045,0.912969786,0.814138014,0.008710313,0.002360509,0.662820705,0.995621523,DERMASON
44893,797.98,303.495703,189.2400008,1.603760842,0.781795942,45374,239.08062,0.821493925,0.989399215,0.885940344,0.787756194,0.006760424,0.001605909,0.620559822,0.995229542,SIRA
37720,706.226,238.2536324,201.9647666,1.179679191,0.530494959,38103,219.1497105,0.755427381,0.989948298,0.950373118,0.919816871,0.006316374,0.002789029,0.846063076,0.998083004,SEKER
41826,772.831,294.5868134,181.3121835,1.624749135,0.788152791,42287,230.7694026,0.800221933,0.989098304,0.88000903,0.78336637,0.007043151,0.001636087,0.613662869,0.997048217,DERMASON
57239,919.405,356.0448175,206.1805585,1.726859313,0.815266484,58301,269.9610311,0.69659243,0.981784189,0.850918918,0.758222049,0.006220319,0.001268172,0.574900676,0.992772586,SIRA
36804,717.304,268.126433,176.0088339,1.52336918,0.754378504,37279,216.472419,0.793600138,0.987258242,0.898873094,0.807352027,0.007285252,0.001909309,0.651817295,0.992958378,SIRA
33459,655.414,219.1299474,194.5431002,1.12638252,0.460233577,33765,206.4008768,0.786308517,0.990937361,0.978794213,0.941910858,0.006549208,0.003179858,0.887196064,0.999322138,SEKER
25684,596.865,228.310897,143.8543837,1.587097252,0.776529325,25969,180.8366237,0.688357633,0.989025376,0.905983524,0.792063042,0.008889227,0.002158156,0.627363863,0.995687463,DERMASON
38475,708.856,250.0996987,196.0365344,1.275781065,0.620970988,38772,221.3320842,0.764758497,0.992339833,0.962215732,0.884975413,0.006500317,0.002459456,0.783181482,0.999168105,SEKER
38518,727.866,267.0506657,184.3857737,1.448325759,0.723377827,38914,221.455731,0.780601492,0.989823714,0.913630789,0.829264853,0.006933139,0.002022473,0.687680196,0.995984942,DERMASON
40303,744.994,266.9100245,192.8651008,1.383920799,0.691282393,40818,226.5289681,0.755983643,0.987383017,0.912518522,0.848709105,0.006622585,0.002119545,0.720307145,0.996848041,SIRA
37098,705.621,257.2452183,183.9486381,1.398462206,0.699051663,37453,217.3353184,0.779107863,0.990521454,0.936305051,0.844856592,0.006934207,0.002179258,0.713782661,0.998198075,DERMASON
37500,718.931,267.041544,179.2552915,1.489727538,0.741218633,37857,218.5096861,0.698142011,0.990569776,0.911730977,0.81826102,0.007121108,0.001969222,0.669551097,0.997448706,DERMASON
38212,730.699,282.3903054,173.0037578,1.632278449,0.790361646,38707,220.5743174,0.689373985,0.987211615,0.89935801,0.781097343,0.007390095,0.001696877,0.61011306,0.995874399,DERMASON
42791,773.403,290.7249166,188.2196012,1.544604891,0.76213787,43176,233.416352,0.769317896,0.991083009,0.89898117,0.802877011,0.006794067,0.001741429,0.644611494,0.995670066,SIRA
32578,657.571,227.037574,182.8423057,1.241712486,0.592813998,32901,203.6654067,0.781922043,0.990182669,0.946779791,0.89705595,0.006969046,0.002783756,0.804709378,0.999217682,SEKER
46343,784.808,280.3904973,210.8225172,1.329983633,0.659289772,46736,242.9109718,0.776733038,0.991591065,0.945512262,0.866330971,0.006050331,0.002102298,0.750529351,0.998191753,SEKER
26995,601.614,218.7189025,157.448937,1.389141818,0.694110048,27306,185.3944484,0.757074347,0.988610562,0.937254054,0.847637979,0.008102201,0.002580028,0.718490143,0.998084703,DERMASON
35702,689.386,233.5272374,194.8038188,1.19878162,0.551491834,36067,213.2069376,0.783970136,0.989879946,0.944011947,0.912985311,0.006541013,0.002803367,0.833542179,0.999235043,SEKER
39330,739.666,272.6571892,183.8340801,1.483169982,0.738520015,39753,223.7778168,0.787072243,0.989359294,0.903363415,0.820729567,0.00693255,0.001940319,0.673597022,0.999058883,SIRA
48525,817.194,291.9815395,212.9270837,1.371274779,0.684249008,49068,248.5637723,0.74552913,0.988933725,0.913114143,0.851299615,0.006017136,0.001949393,0.724711035,0.993777964,SIRA
45880,807.266,299.2660821,197.7715778,1.513190548,0.750513335,46902,241.6944979,0.772390572,0.978209884,0.884707992,0.807624092,0.0065228,0.001711792,0.652256674,0.986988634,SIRA
38067,707.292,247.8752109,195.7101964,1.26654214,0.613684557,38350,220.1554218,0.786833402,0.9926206,0.956227049,0.888170386,0.006511551,0.002499478,0.788846635,0.999107505,SEKER
39754,721.292,252.4577187,201.1918221,1.254811036,0.604068046,40091,224.98081,0.791912351,0.991594123,0.960214957,0.891162335,0.006350499,0.002470671,0.794170307,0.996533665,SEKER
43877,781.608,290.1891389,193.0789828,1.502955603,0.74652653,44239,236.3597502,0.710558704,0.991817175,0.902544862,0.8145024,0.006613696,0.001795533,0.66341416,0.997082029,SIRA
32257,679.625,261.0839521,157.7447956,1.655103429,0.796838886,32758,202.6595371,0.802572651,0.984706026,0.877597033,0.776223646,0.00809387,0.001812523,0.602523148,0.997238128,DERMASON
39992,741.018,278.5575553,183.4946344,1.518069213,0.752378109,40423,225.6532647,0.760188564,0.989337753,0.915219938,0.810077704,0.006965332,0.001850241,0.656225886,0.996196314,SIRA
34470,686.028,257.2430525,171.1692423,1.502857926,0.746487986,34893,209.4959835,0.784836066,0.987877225,0.920380617,0.814389277,0.00746281,0.002024931,0.663229894,0.996740304,DERMASON
46782,798.73,300.2030388,198.884438,1.509434533,0.749062135,47254,244.0587888,0.711275315,0.990011428,0.921485817,0.812979075,0.006417063,0.001729153,0.660934976,0.997638078,SIRA
38348,705.689,241.9954291,201.8432332,1.198927629,0.551645466,38638,220.9664908,0.771279163,0.992494436,0.967666903,0.91310192,0.00631051,0.002705959,0.833755115,0.999612044,SEKER
36137,703.387,240.4936544,191.5025775,1.255824634,0.604915692,36540,214.5018821,0.781239191,0.988970991,0.917853324,0.891923251,0.006655053,0.002598012,0.795527086,0.999042512,SEKER
26997,606.154,221.8833126,155.6691561,1.425351805,0.712589538,27317,185.401316,0.78857894,0.988285683,0.923335258,0.83558026,0.008218814,0.002471392,0.698194371,0.995172607,DERMASON
38187,732.35,252.5368639,192.8005396,1.30983484,0.645860986,38625,220.5021508,0.788287265,0.988660194,0.89472183,0.873148369,0.006613163,0.002371053,0.762388074,0.99860246,SEKER
45850,807.498,302.5812704,194.606187,1.554838904,0.76573732,46293,241.6154654,0.761526707,0.990430519,0.883621538,0.79851428,0.006599373,0.001655058,0.637625056,0.991404243,SIRA
37009,734.756,275.4357807,171.7588053,1.603619565,0.781752126,37559,217.0744626,0.693571964,0.985356373,0.861451699,0.788112794,0.0074424,0.001771113,0.621121776,0.996043032,SIRA
48557,862.071,338.2082471,184.6649658,1.831469471,0.837778888,49407,248.645717,0.783278488,0.98279596,0.821061408,0.735185257,0.00696518,0.001255161,0.540497362,0.989904417,SIRA
34792,684.517,244.6265211,181.5074662,1.347749083,0.670424368,35172,210.4722078,0.734705944,0.989195951,0.933084085,0.860381805,0.007031114,0.002376669,0.74025685,0.997680491,DERMASON
47338,814.504,302.9377719,200.2880524,1.512510448,0.750251576,47946,245.5048137,0.766507983,0.987319067,0.896671418,0.810413347,0.006399463,0.001702745,0.656769794,0.993371175,SIRA
40276,750.386,281.7426336,182.7189954,1.541944957,0.761187749,40803,226.4530766,0.761850717,0.987084283,0.898849023,0.803758642,0.006995298,0.001800896,0.646027955,0.996139547,SIRA
38897,741.924,275.309866,180.1804474,1.527967491,0.756093003,39330,222.542577,0.790894858,0.988990592,0.88798807,0.808334914,0.00707792,0.001864021,0.653405334,0.998382108,DERMASON
38631,710.756,236.0033248,208.6035706,1.131348443,0.467674089,39019,221.7803347,0.78654179,0.990056127,0.960958749,0.939733942,0.006109169,0.002938878,0.883099881,0.999093676,SEKER
42290,773.065,282.3927409,191.0840509,1.477845689,0.736295041,42768,232.0459014,0.707557429,0.988823419,0.889232908,0.821713408,0.00667753,0.00187792,0.675212924,0.997860509,SIRA
36857,719.306,269.4644365,174.3779527,1.545289598,0.762381461,37216,216.6282297,0.774892776,0.990353611,0.895163737,0.80392141,0.007311079,0.001883717,0.646289633,0.998704647,DERMASON
30034,642.312,242.208061,158.1441184,1.531565407,0.757421071,30360,195.5517233,0.755078439,0.989262187,0.914810138,0.80737083,0.008064462,0.00211372,0.651847658,0.998347323,DERMASON
45057,800.592,305.9610158,188.086067,1.6267075,0.788730861,45486,239.5169183,0.682681818,0.990568527,0.883384234,0.78283476,0.006790532,0.001573128,0.612830261,0.996895582,SIRA
38723,716.994,254.2911515,194.5626858,1.306988288,0.643890329,39073,222.0442634,0.755231798,0.991042408,0.94655928,0.873189106,0.006566928,0.002354915,0.762459215,0.996525264,SEKER
43133,785.821,284.2088037,193.6679195,1.467505844,0.731884884,43707,234.3472664,0.799469899,0.986867092,0.87775289,0.824560194,0.006589127,0.001878872,0.679899514,0.99775651,SIRA
46372,818.138,303.9182743,195.0015996,1.558542468,0.767018385,46866,242.986963,0.671182516,0.98945931,0.87058777,0.799514157,0.006553918,0.001651906,0.639222888,0.996256017,SIRA
38824,741.523,273.7411234,181.1418258,1.511197771,0.749745089,39300,222.3336504,0.733053888,0.987888041,0.887280404,0.812204055,0.007050822,0.001892693,0.659675426,0.996900034,DERMASON
42795,767.708,282.042444,194.2409531,1.452023579,0.725052071,43198,233.4272613,0.721183013,0.990670864,0.912453544,0.827631678,0.006590547,0.001907434,0.684974195,0.994598682,SIRA
34503,678.24,236.5446412,185.8927694,1.272478978,0.618394789,34885,209.5962405,0.747724515,0.989049735,0.94254029,0.886074778,0.00685577,0.002606859,0.785128512,0.999059527,SEKER
45626,790.051,265.7257992,218.9481851,1.21364696,0.566643832,46200,241.0245371,0.772641062,0.987575758,0.918569468,0.907042289,0.005823999,0.002431707,0.822725713,0.998498561,SEKER
40232,746.036,272.0725938,188.9822626,1.439672645,0.719393896,40685,226.3293471,0.777520099,0.988865675,0.908368189,0.831871171,0.006762592,0.00199764,0.692009644,0.996267355,SIRA
46092,774.513,268.3126145,219.006491,1.225135444,0.577718211,46436,242.2522592,0.788261249,0.992591955,0.965557172,0.902873164,0.00582124,0.002386175,0.81517995,0.99870585,SEKER
32031,659.046,245.8627431,166.3406365,1.478067827,0.736388486,32376,201.9483495,0.737497698,0.989343958,0.926720787,0.821386547,0.007675775,0.002155224,0.674675859,0.99721668,DERMASON
26817,600.994,221.4533403,154.5299008,1.433077606,0.716293705,27147,184.7822093,0.790013257,0.987843961,0.932996004,0.834406964,0.008257946,0.002469241,0.696234981,0.99775876,DERMASON
36701,719.886,234.4158739,200.836907,1.1671952,0.515724098,37415,216.169296,0.760201334,0.980916745,0.889939137,0.922161509,0.006387179,0.00284916,0.850381849,0.992561612,SEKER
49442,824.19,310.6162208,203.2771675,1.528042842,0.756120937,49877,250.9013941,0.81337808,0.991278545,0.914642153,0.807753676,0.006282436,0.001649771,0.652466001,0.996996002,SIRA
33857,682.381,257.4506933,168.1789897,1.530813651,0.757144548,34247,207.624833,0.812776071,0.988612141,0.913701811,0.806464455,0.007604061,0.001984112,0.650384917,0.995618109,DERMASON
29983,637.582,231.8095088,164.8285853,1.406367157,0.703139556,30312,195.385622,0.762344266,0.989146213,0.926857254,0.842871472,0.007731365,0.002407029,0.710432318,0.99912868,DERMASON
35730,698.169,242.2163347,187.9909129,1.288447037,0.630575224,36142,213.2905271,0.786294316,0.98860052,0.921131761,0.880578625,0.006779075,0.002514333,0.775418715,0.999085947,SEKER
41256,736.602,260.1405927,202.4149228,1.285184853,0.628142672,41620,229.1915589,0.784677711,0.991254205,0.955501108,0.881029587,0.006305521,0.002343488,0.776213133,0.99757736,SEKER
40453,728.447,258.3112058,199.5561865,1.294428453,0.634963992,40801,226.9501251,0.780704802,0.991470797,0.957998172,0.878591869,0.006385465,0.002347043,0.771923673,0.999199965,SEKER
33748,699.061,251.8217596,170.9244269,1.473292988,0.734367919,34301,207.2903475,0.749655693,0.983878021,0.867816207,0.82316297,0.007461828,0.002113335,0.677597275,0.998299314,DERMASON
40150,722.163,251.2671837,203.6652507,1.233726337,0.585665946,40443,226.0985797,0.765855985,0.992755236,0.96744202,0.899833302,0.006258211,0.002530919,0.809699972,0.99894818,SEKER
24425,579.59,216.6100061,143.9506413,1.504751935,0.747233693,24744,176.3487337,0.803877041,0.987107986,0.913697989,0.814130136,0.008868373,0.00240325,0.662807879,0.997361438,DERMASON
37850,715.587,262.8699967,183.8840091,1.429542449,0.714608593,38209,219.5270297,0.770812968,0.990604308,0.928861289,0.835116341,0.006945046,0.002083737,0.697419302,0.996990498,DERMASON
42502,758.807,264.6697571,204.6356104,1.293370966,0.634194707,42908,232.626798,0.756721148,0.990537895,0.927591102,0.878932298,0.006227231,0.002292432,0.772521985,0.999157506,SEKER
28644,636.234,243.6983397,150.0021092,1.624632754,0.788118359,28987,190.9729654,0.747533796,0.988167109,0.889221145,0.783644918,0.008507832,0.001979137,0.614099357,0.99768593,DERMASON
33203,682.158,260.097138,162.8969629,1.596697283,0.779587928,33537,205.609758,0.789532506,0.99004085,0.896638197,0.790511421,0.007833543,0.001886994,0.624908306,0.997789395,DERMASON
45395,804.02,298.7957659,193.693778,1.542619329,0.76142921,45898,240.4136209,0.707021151,0.989040917,0.882437957,0.804608527,0.006582129,0.001701707,0.647394881,0.998683857,SIRA
25993,607.719,224.0804819,148.2317481,1.511690207,0.749935287,26340,181.9211793,0.708796902,0.98682612,0.88442425,0.811856427,0.008620801,0.002310172,0.659110857,0.996371428,DERMASON
40326,730.663,254.9126039,201.7151454,1.263725654,0.611413865,40661,226.5935963,0.792991564,0.991761147,0.949206664,0.888906993,0.006321297,0.002434508,0.790155643,0.998539956,SEKER
38619,721.624,268.42155,183.534885,1.462509702,0.72971058,39087,221.745886,0.784779516,0.98802671,0.931942142,0.826110594,0.006950505,0.001996866,0.682458713,0.998102489,SIRA
46864,808.394,301.7222562,198.1954768,1.522346832,0.753994671,47295,244.2725896,0.755797826,0.990886986,0.901162384,0.809594203,0.006438252,0.00170615,0.655442774,0.99781123,SIRA
32234,668.892,248.2804717,166.8184319,1.488327572,0.740646324,32754,202.5872737,0.781695606,0.984124076,0.905340736,0.81596137,0.007702441,0.002106137,0.665792957,0.990918015,DERMASON
40001,738.67,275.1721433,185.501146,1.483398616,0.738614874,40428,225.6786543,0.731386674,0.989438013,0.921254856,0.820136267,0.006879132,0.001919806,0.672623496,0.997768764,DERMASON
